property_id,check_in_date,room_category,successful_bookings,capacity
19559,07-Jul-22,RT4,2,3
16558,07-Jul-22,RT4,2,3
16560,07-Jul-22,RT4,4,7
16561,07-Jul-22,RT4,6,10
18561,07-Jul-22,RT4,6,9
17560,07-Jul-22,RT4,8,13
17564,07-Jul-22,RT4,8,17
18560,07-Jul-22,RT4,10,15
19560,07-Jul-22,RT4,10,16
18559,07-Jul-22,RT4,7,19
17563,07-Jul-22,RT4,13,19
19562,07-Jul-22,RT4,10,14
17559,07-Jul-22,RT4,8,14
18558,07-Jul-22,RT4,11,20
18562,07-Jul-22,RT4,12,20
18563,07-Jul-22,RT4,8,18
16563,07-Jul-22,RT4,11,18
16559,07-Jul-22,RT4,11,18
16562,07-Jul-22,RT4,3,6
17558,07-Jul-22,RT4,3,6
17562,07-Jul-22,RT4,3,6
19563,07-Jul-22,RT4,3,6
19558,07-Jul-22,RT4,3,7
19561,07-Jul-22,RT4,3,7
17561,07-Jul-22,RT4,3,4
16559,08-Jul-22,RT1,17,30
18560,08-Jul-22,RT1,16,30
19562,08-Jul-22,RT1,19,30
19563,08-Jul-22,RT1,14,30
17558,08-Jul-22,RT1,9,19
16558,08-Jul-22,RT1,12,19
17560,08-Jul-22,RT1,21,40
19558,08-Jul-22,RT1,16,40
19560,08-Jul-22,RT1,15,26
17561,08-Jul-22,RT1,16,26
16560,08-Jul-22,RT1,16,34
16561,08-Jul-22,RT1,12,18
16562,08-Jul-22,RT1,17,31
16563,08-Jul-22,RT1,26,41
17559,08-Jul-22,RT1,19,32
17562,08-Jul-22,RT1,10,20
17563,08-Jul-22,RT1,15,25
18558,08-Jul-22,RT1,7,15
18559,08-Jul-22,RT1,15,42
18561,08-Jul-22,RT1,19,33
18562,08-Jul-22,RT1,23,38
18563,08-Jul-22,RT1,15,27
19559,08-Jul-22,RT1,11,24
19561,08-Jul-22,RT1,20,36
17564,08-Jul-22,RT1,6,16
19562,08-Jul-22,RT2,14,23
18563,08-Jul-22,RT2,13,29
17561,08-Jul-22,RT2,22,36
17558,08-Jul-22,RT2,25,50
16562,08-Jul-22,RT2,25,43
16561,08-Jul-22,RT2,14,24
16558,08-Jul-22,RT2,13,22
19560,08-Jul-22,RT2,25,38
16563,08-Jul-22,RT2,21,38
16559,08-Jul-22,RT2,28,41
19559,08-Jul-22,RT2,23,41
19558,08-Jul-22,RT2,18,39
17559,08-Jul-22,RT2,23,39
16560,08-Jul-22,RT2,17,34
18562,08-Jul-22,RT2,21,34
18559,08-Jul-22,RT2,17,44
17563,08-Jul-22,RT2,26,44
17562,08-Jul-22,RT2,15,30
18558,08-Jul-22,RT2,15,30
17564,08-Jul-22,RT2,19,40
18561,08-Jul-22,RT2,27,40
18560,08-Jul-22,RT2,25,40
17560,08-Jul-22,RT2,20,45
19561,08-Jul-22,RT2,25,45
19563,08-Jul-22,RT2,22,45
19563,08-Jul-22,RT3,13,29
19562,08-Jul-22,RT3,21,29
19561,08-Jul-22,RT3,15,29
18562,08-Jul-22,RT3,18,29
17558,08-Jul-22,RT3,13,27
17562,08-Jul-22,RT3,12,27
19559,08-Jul-22,RT3,14,27
16559,08-Jul-22,RT3,21,32
16558,08-Jul-22,RT3,5,8
18561,08-Jul-22,RT3,16,25
18560,08-Jul-22,RT3,16,24
19558,08-Jul-22,RT3,9,21
16560,08-Jul-22,RT3,10,20
16562,08-Jul-22,RT3,10,18
18559,08-Jul-22,RT3,10,23
17564,08-Jul-22,RT3,10,24
16561,08-Jul-22,RT3,12,21
16563,08-Jul-22,RT3,12,20
17560,08-Jul-22,RT3,12,25
18558,08-Jul-22,RT3,12,26
19560,08-Jul-22,RT3,12,19
17559,08-Jul-22,RT3,11,16
17561,08-Jul-22,RT3,11,19
17563,08-Jul-22,RT3,11,16
18563,08-Jul-22,RT3,11,23
19559,08-Jul-22,RT4,2,3
16558,08-Jul-22,RT4,2,3
19561,08-Jul-22,RT4,4,7
18561,08-Jul-22,RT4,5,9
17560,08-Jul-22,RT4,6,13
16561,08-Jul-22,RT4,7,10
17564,08-Jul-22,RT4,7,17
18560,08-Jul-22,RT4,9,15
19560,08-Jul-22,RT4,11,16
18559,08-Jul-22,RT4,8,19
17563,08-Jul-22,RT4,12,19
19562,08-Jul-22,RT4,8,14
17559,08-Jul-22,RT4,10,14
18558,08-Jul-22,RT4,10,20
18562,08-Jul-22,RT4,14,20
18563,08-Jul-22,RT4,9,18
16563,08-Jul-22,RT4,10,18
16559,08-Jul-22,RT4,12,18
16562,08-Jul-22,RT4,3,6
17558,08-Jul-22,RT4,3,6
17562,08-Jul-22,RT4,3,6
19563,08-Jul-22,RT4,3,6
16560,08-Jul-22,RT4,3,7
19558,08-Jul-22,RT4,3,7
17561,08-Jul-22,RT4,3,4
19563,09-Jul-22,RT3,21,29
18560,09-Jul-22,RT1,28,30
19562,09-Jul-22,RT1,26,30
19563,09-Jul-22,RT1,23,30
17558,09-Jul-22,RT1,13,19
16558,09-Jul-22,RT1,16,19
17560,09-Jul-22,RT1,29,40
19558,09-Jul-22,RT1,25,40
19560,09-Jul-22,RT1,23,26
17561,09-Jul-22,RT1,25,26
16560,09-Jul-22,RT1,26,34
16561,09-Jul-22,RT1,16,18
16562,09-Jul-22,RT1,22,31
16563,09-Jul-22,RT1,38,41
17559,09-Jul-22,RT1,28,32
17562,09-Jul-22,RT1,12,20
17563,09-Jul-22,RT1,24,25
18558,09-Jul-22,RT1,12,15
18559,09-Jul-22,RT1,24,42
18561,09-Jul-22,RT1,28,33
18562,09-Jul-22,RT1,34,38
18563,09-Jul-22,RT1,21,27
19559,09-Jul-22,RT1,18,24
19561,09-Jul-22,RT1,28,36
17564,09-Jul-22,RT1,10,16
19562,09-Jul-22,RT2,22,23
18563,09-Jul-22,RT2,22,29
17561,09-Jul-22,RT2,34,36
17558,09-Jul-22,RT2,37,50
16562,09-Jul-22,RT2,32,43
16561,09-Jul-22,RT2,21,24
16558,09-Jul-22,RT2,19,22
19560,09-Jul-22,RT2,36,38
16563,09-Jul-22,RT2,33,38
16559,09-Jul-22,RT2,36,41
19559,09-Jul-22,RT2,29,41
19558,09-Jul-22,RT2,23,39
17559,09-Jul-22,RT2,33,39
16560,09-Jul-22,RT2,23,34
18562,09-Jul-22,RT2,29,34
18559,09-Jul-22,RT2,26,44
17563,09-Jul-22,RT2,38,44
17562,09-Jul-22,RT2,16,30
18558,09-Jul-22,RT2,22,30
17564,09-Jul-22,RT2,26,40
18561,09-Jul-22,RT2,33,40
18560,09-Jul-22,RT2,34,40
17560,09-Jul-22,RT2,33,45
19561,09-Jul-22,RT2,33,45
19563,09-Jul-22,RT2,31,45
16559,09-Jul-22,RT1,27,30
19562,09-Jul-22,RT3,28,29
19561,09-Jul-22,RT3,21,29
18562,09-Jul-22,RT3,26,29
17558,09-Jul-22,RT3,19,27
17562,09-Jul-22,RT3,16,27
19559,09-Jul-22,RT3,21,27
16559,09-Jul-22,RT3,30,32
16558,09-Jul-22,RT3,7,8
17560,09-Jul-22,RT3,18,25
18561,09-Jul-22,RT3,22,25
16561,09-Jul-22,RT3,19,21
16563,09-Jul-22,RT3,18,20
17561,09-Jul-22,RT3,18,19
17563,09-Jul-22,RT3,16,16
18558,09-Jul-22,RT3,19,26
18560,09-Jul-22,RT3,20,24
18563,09-Jul-22,RT3,17,23
17564,09-Jul-22,RT3,17,24
19560,09-Jul-22,RT3,15,19
16560,09-Jul-22,RT3,13,20
19558,09-Jul-22,RT3,13,21
16562,09-Jul-22,RT3,14,18
17559,09-Jul-22,RT3,14,16
18559,09-Jul-22,RT3,14,23
19559,09-Jul-22,RT4,2,3
16562,09-Jul-22,RT4,4,6
17558,09-Jul-22,RT4,4,6
19558,09-Jul-22,RT4,4,7
17561,09-Jul-22,RT4,4,4
16560,09-Jul-22,RT4,5,7
19561,09-Jul-22,RT4,5,7
19563,09-Jul-22,RT4,5,6
16561,09-Jul-22,RT4,10,10
17560,09-Jul-22,RT4,9,13
18561,09-Jul-22,RT4,9,9
17564,09-Jul-22,RT4,11,17
18560,09-Jul-22,RT4,14,15
19560,09-Jul-22,RT4,15,16
18559,09-Jul-22,RT4,11,19
17563,09-Jul-22,RT4,19,19
19562,09-Jul-22,RT4,13,14
17559,09-Jul-22,RT4,12,14
18558,09-Jul-22,RT4,15,20
18562,09-Jul-22,RT4,16,20
18563,09-Jul-22,RT4,13,18
16563,09-Jul-22,RT4,15,18
16559,09-Jul-22,RT4,16,18
17562,09-Jul-22,RT4,3,6
16558,09-Jul-22,RT4,3,3
16559,10-Jul-22,RT1,26,30
19562,10-Jul-22,RT1,26,30
19563,10-Jul-22,RT1,21,30
17558,10-Jul-22,RT1,15,19
16558,10-Jul-22,RT1,19,19
17560,10-Jul-22,RT1,28,40
19558,10-Jul-22,RT1,27,40
19560,10-Jul-22,RT1,25,26
17561,10-Jul-22,RT1,23,26
16560,10-Jul-22,RT1,25,34
16561,10-Jul-22,RT1,15,18
16562,10-Jul-22,RT1,22,31
16563,10-Jul-22,RT1,38,41
17559,10-Jul-22,RT1,29,32
17562,10-Jul-22,RT1,12,20
17563,10-Jul-22,RT1,23,25
18558,10-Jul-22,RT1,11,15
18559,10-Jul-22,RT1,27,42
18561,10-Jul-22,RT1,28,33
18562,10-Jul-22,RT1,33,38
18563,10-Jul-22,RT1,20,27
19559,10-Jul-22,RT1,18,24
19561,10-Jul-22,RT1,27,36
17564,10-Jul-22,RT1,9,16
19562,10-Jul-22,RT2,21,23
18563,10-Jul-22,RT2,21,29
17561,10-Jul-22,RT2,36,36
17558,10-Jul-22,RT2,35,50
16562,10-Jul-22,RT2,30,43
16561,10-Jul-22,RT2,21,24
16558,10-Jul-22,RT2,20,22
19560,10-Jul-22,RT2,34,38
16563,10-Jul-22,RT2,34,38
16559,10-Jul-22,RT2,38,41
19559,10-Jul-22,RT2,29,41
19558,10-Jul-22,RT2,26,39
17559,10-Jul-22,RT2,38,39
16560,10-Jul-22,RT2,24,34
18562,10-Jul-22,RT2,31,34
18559,10-Jul-22,RT2,26,44
17563,10-Jul-22,RT2,39,44
17562,10-Jul-22,RT2,17,30
18558,10-Jul-22,RT2,21,30
17564,10-Jul-22,RT2,24,40
18561,10-Jul-22,RT2,35,40
18560,10-Jul-22,RT2,36,40
17560,10-Jul-22,RT2,35,45
19561,10-Jul-22,RT2,31,45
19563,10-Jul-22,RT2,34,45
19563,10-Jul-22,RT3,21,29
18560,10-Jul-22,RT1,28,30
19562,10-Jul-22,RT3,25,29
19561,10-Jul-22,RT3,22,29
18562,10-Jul-22,RT3,27,29
17558,10-Jul-22,RT3,20,27
17562,10-Jul-22,RT3,15,27
19559,10-Jul-22,RT3,19,27
16559,10-Jul-22,RT3,28,32
17560,10-Jul-22,RT3,18,25
18561,10-Jul-22,RT3,22,25
16561,10-Jul-22,RT3,20,21
16563,10-Jul-22,RT3,19,20
17559,10-Jul-22,RT3,16,16
17561,10-Jul-22,RT3,17,19
18558,10-Jul-22,RT3,18,26
18560,10-Jul-22,RT3,23,24
18563,10-Jul-22,RT3,16,23
19560,10-Jul-22,RT3,18,19
16560,10-Jul-22,RT3,15,20
17563,10-Jul-22,RT3,15,16
17564,10-Jul-22,RT3,15,24
16558,10-Jul-22,RT3,8,8
16562,10-Jul-22,RT3,14,18
18559,10-Jul-22,RT3,14,23
19558,10-Jul-22,RT3,14,21
19559,10-Jul-22,RT4,2,3
17558,10-Jul-22,RT4,4,6
17562,10-Jul-22,RT4,4,6
19563,10-Jul-22,RT4,4,6
19558,10-Jul-22,RT4,4,7
17561,10-Jul-22,RT4,4,4
16562,10-Jul-22,RT4,5,6
19561,10-Jul-22,RT4,5,7
16560,10-Jul-22,RT4,6,7
16561,10-Jul-22,RT4,9,10
17560,10-Jul-22,RT4,9,13
18561,10-Jul-22,RT4,9,9
17564,10-Jul-22,RT4,10,17
18560,10-Jul-22,RT4,15,15
19560,10-Jul-22,RT4,14,16
18559,10-Jul-22,RT4,12,19
17563,10-Jul-22,RT4,17,19
19562,10-Jul-22,RT4,14,14
17559,10-Jul-22,RT4,14,14
18558,10-Jul-22,RT4,14,20
18562,10-Jul-22,RT4,17,20
18563,10-Jul-22,RT4,12,18
16563,10-Jul-22,RT4,15,18
16559,10-Jul-22,RT4,17,18
16558,10-Jul-22,RT4,3,3
16559,11-Jul-22,RT1,20,30
18560,11-Jul-22,RT1,18,30
19562,11-Jul-22,RT1,18,30
19563,11-Jul-22,RT1,15,30
17558,11-Jul-22,RT1,9,19
16558,11-Jul-22,RT1,11,19
17560,11-Jul-22,RT1,18,40
19558,11-Jul-22,RT1,17,40
19560,11-Jul-22,RT1,17,26
17561,11-Jul-22,RT1,16,26
16560,11-Jul-22,RT1,19,34
16561,11-Jul-22,RT1,10,18
16562,11-Jul-22,RT1,16,31
16563,11-Jul-22,RT1,25,41
17559,11-Jul-22,RT1,21,32
17562,11-Jul-22,RT1,8,20
17563,11-Jul-22,RT1,17,25
18558,11-Jul-22,RT1,7,15
18559,11-Jul-22,RT1,17,42
18561,11-Jul-22,RT1,21,33
18562,11-Jul-22,RT1,24,38
18563,11-Jul-22,RT1,13,27
19559,11-Jul-22,RT1,12,24
19561,11-Jul-22,RT1,19,36
17564,11-Jul-22,RT1,7,16
19562,11-Jul-22,RT2,14,23
18563,11-Jul-22,RT2,12,29
17561,11-Jul-22,RT2,22,36
17558,11-Jul-22,RT2,29,50
16562,11-Jul-22,RT2,21,43
16561,11-Jul-22,RT2,16,24
16558,11-Jul-22,RT2,16,22
19560,11-Jul-22,RT2,26,38
16563,11-Jul-22,RT2,23,38
16559,11-Jul-22,RT2,22,41
19559,11-Jul-22,RT2,19,41
19558,11-Jul-22,RT2,14,39
17559,11-Jul-22,RT2,27,39
16560,11-Jul-22,RT2,20,34
18562,11-Jul-22,RT2,22,34
18559,11-Jul-22,RT2,17,44
17563,11-Jul-22,RT2,28,44
17562,11-Jul-22,RT2,14,30
18558,11-Jul-22,RT2,14,30
17564,11-Jul-22,RT2,17,40
18561,11-Jul-22,RT2,26,40
18560,11-Jul-22,RT2,27,40
17560,11-Jul-22,RT2,24,45
19561,11-Jul-22,RT2,24,45
19563,11-Jul-22,RT2,21,45
19563,11-Jul-22,RT3,15,29
19562,11-Jul-22,RT3,19,29
19561,11-Jul-22,RT3,16,29
18562,11-Jul-22,RT3,17,29
17558,11-Jul-22,RT3,14,27
17562,11-Jul-22,RT3,10,27
19559,11-Jul-22,RT3,16,27
16559,11-Jul-22,RT3,22,32
16558,11-Jul-22,RT3,5,8
18561,11-Jul-22,RT3,18,25
18560,11-Jul-22,RT3,15,24
16561,11-Jul-22,RT3,14,21
16563,11-Jul-22,RT3,14,20
18558,11-Jul-22,RT3,14,26
16560,11-Jul-22,RT3,9,20
18559,11-Jul-22,RT3,9,23
16562,11-Jul-22,RT3,10,18
17563,11-Jul-22,RT3,10,16
19558,11-Jul-22,RT3,10,21
17559,11-Jul-22,RT3,12,16
17560,11-Jul-22,RT3,11,25
17561,11-Jul-22,RT3,11,19
18563,11-Jul-22,RT3,11,23
19560,11-Jul-22,RT3,11,19
17564,11-Jul-22,RT3,11,24
16558,11-Jul-22,RT4,2,3
16562,11-Jul-22,RT4,4,6
19563,11-Jul-22,RT4,4,6
16560,11-Jul-22,RT4,4,7
19558,11-Jul-22,RT4,4,7
18561,11-Jul-22,RT4,5,9
16561,11-Jul-22,RT4,6,10
17560,11-Jul-22,RT4,7,13
19559,11-Jul-22,RT4,1,3
17564,11-Jul-22,RT4,8,17
18560,11-Jul-22,RT4,9,15
19560,11-Jul-22,RT4,10,16
18559,11-Jul-22,RT4,10,19
17563,11-Jul-22,RT4,11,19
19562,11-Jul-22,RT4,10,14
17559,11-Jul-22,RT4,9,14
18558,11-Jul-22,RT4,10,20
18562,11-Jul-22,RT4,13,20
18563,11-Jul-22,RT4,9,18
16563,11-Jul-22,RT4,10,18
16559,11-Jul-22,RT4,11,18
17558,11-Jul-22,RT4,3,6
17562,11-Jul-22,RT4,3,6
19561,11-Jul-22,RT4,3,7
17561,11-Jul-22,RT4,3,4
19563,12-Jul-22,RT3,16,29
16559,12-Jul-22,RT1,19,30
18560,12-Jul-22,RT1,20,30
19562,12-Jul-22,RT1,18,30
19563,12-Jul-22,RT1,15,30
17558,12-Jul-22,RT1,10,19
16558,12-Jul-22,RT1,10,19
17560,12-Jul-22,RT1,19,40
19558,12-Jul-22,RT1,18,40
19560,12-Jul-22,RT1,15,26
17561,12-Jul-22,RT1,17,26
16560,12-Jul-22,RT1,20,34
16561,12-Jul-22,RT1,10,18
16562,12-Jul-22,RT1,16,31
16563,12-Jul-22,RT1,25,41
17559,12-Jul-22,RT1,21,32
17562,12-Jul-22,RT1,7,20
17563,12-Jul-22,RT1,17,25
18558,12-Jul-22,RT1,8,15
18559,12-Jul-22,RT1,19,42
18561,12-Jul-22,RT1,21,33
18562,12-Jul-22,RT1,25,38
18563,12-Jul-22,RT1,14,27
19559,12-Jul-22,RT1,11,24
19561,12-Jul-22,RT1,18,36
17564,12-Jul-22,RT1,5,16
19562,12-Jul-22,RT2,15,23
18563,12-Jul-22,RT2,14,29
17561,12-Jul-22,RT2,22,36
17558,12-Jul-22,RT2,27,50
16562,12-Jul-22,RT2,22,43
16561,12-Jul-22,RT2,16,24
16558,12-Jul-22,RT2,13,22
19560,12-Jul-22,RT2,22,38
16563,12-Jul-22,RT2,25,38
16559,12-Jul-22,RT2,26,41
19559,12-Jul-22,RT2,19,41
19558,12-Jul-22,RT2,18,39
17559,12-Jul-22,RT2,25,39
16560,12-Jul-22,RT2,17,34
18562,12-Jul-22,RT2,17,34
18559,12-Jul-22,RT2,18,44
17563,12-Jul-22,RT2,29,44
17562,12-Jul-22,RT2,12,30
18558,12-Jul-22,RT2,15,30
17564,12-Jul-22,RT2,17,40
18561,12-Jul-22,RT2,23,40
18560,12-Jul-22,RT2,26,40
17560,12-Jul-22,RT2,22,45
19561,12-Jul-22,RT2,22,45
19563,12-Jul-22,RT2,22,45
19562,12-Jul-22,RT3,18,29
19561,12-Jul-22,RT3,14,29
18562,12-Jul-22,RT3,20,29
17558,12-Jul-22,RT3,14,27
17562,12-Jul-22,RT3,10,27
19559,12-Jul-22,RT3,15,27
16559,12-Jul-22,RT3,19,32
16558,12-Jul-22,RT3,5,8
18561,12-Jul-22,RT3,17,25
18560,12-Jul-22,RT3,16,24
19558,12-Jul-22,RT3,8,21
16561,12-Jul-22,RT3,13,21
16563,12-Jul-22,RT3,13,20
19560,12-Jul-22,RT3,13,19
18558,12-Jul-22,RT3,14,26
16562,12-Jul-22,RT3,9,18
17564,12-Jul-22,RT3,9,24
16560,12-Jul-22,RT3,10,20
18559,12-Jul-22,RT3,10,23
17560,12-Jul-22,RT3,12,25
18563,12-Jul-22,RT3,12,23
17559,12-Jul-22,RT3,11,16
17561,12-Jul-22,RT3,11,19
17563,12-Jul-22,RT3,11,16
19559,12-Jul-22,RT4,2,3
16558,12-Jul-22,RT4,2,3
19558,12-Jul-22,RT4,4,7
19561,12-Jul-22,RT4,4,7
18561,12-Jul-22,RT4,5,9
16561,12-Jul-22,RT4,6,10
17560,12-Jul-22,RT4,7,13
17564,12-Jul-22,RT4,7,17
18560,12-Jul-22,RT4,10,15
19560,12-Jul-22,RT4,10,16
18559,12-Jul-22,RT4,8,19
17563,12-Jul-22,RT4,12,19
19562,12-Jul-22,RT4,8,14
17559,12-Jul-22,RT4,9,14
18558,12-Jul-22,RT4,10,20
18562,12-Jul-22,RT4,13,20
18563,12-Jul-22,RT4,8,18
16563,12-Jul-22,RT4,11,18
16559,12-Jul-22,RT4,12,18
16562,12-Jul-22,RT4,3,6
17558,12-Jul-22,RT4,3,6
17562,12-Jul-22,RT4,3,6
19563,12-Jul-22,RT4,3,6
16560,12-Jul-22,RT4,3,7
17561,12-Jul-22,RT4,3,4
19563,13-Jul-22,RT3,16,29
18560,13-Jul-22,RT1,19,30
19562,13-Jul-22,RT1,19,30
19563,13-Jul-22,RT1,17,30
17558,13-Jul-22,RT1,11,19
16558,13-Jul-22,RT1,10,19
17560,13-Jul-22,RT1,21,40
19558,13-Jul-22,RT1,17,40
19560,13-Jul-22,RT1,19,26
17561,13-Jul-22,RT1,15,26
16560,13-Jul-22,RT1,19,34
16561,13-Jul-22,RT1,11,18
16562,13-Jul-22,RT1,14,31
16563,13-Jul-22,RT1,27,41
17559,13-Jul-22,RT1,18,32
17562,13-Jul-22,RT1,9,20
17563,13-Jul-22,RT1,16,25
18558,13-Jul-22,RT1,7,15
18559,13-Jul-22,RT1,19,42
18561,13-Jul-22,RT1,23,33
18562,13-Jul-22,RT1,26,38
18563,13-Jul-22,RT1,14,27
19559,13-Jul-22,RT1,12,24
19561,13-Jul-22,RT1,20,36
17564,13-Jul-22,RT1,6,16
19562,13-Jul-22,RT2,13,23
18563,13-Jul-22,RT2,15,29
17561,13-Jul-22,RT2,23,36
17558,13-Jul-22,RT2,26,50
16562,13-Jul-22,RT2,23,43
16561,13-Jul-22,RT2,16,24
16558,13-Jul-22,RT2,12,22
19560,13-Jul-22,RT2,23,38
16563,13-Jul-22,RT2,20,38
16559,13-Jul-22,RT2,27,41
19559,13-Jul-22,RT2,21,41
19558,13-Jul-22,RT2,17,39
17559,13-Jul-22,RT2,26,39
16560,13-Jul-22,RT2,19,34
18562,13-Jul-22,RT2,22,34
18559,13-Jul-22,RT2,18,44
17563,13-Jul-22,RT2,28,44
17562,13-Jul-22,RT2,13,30
18558,13-Jul-22,RT2,18,30
17564,13-Jul-22,RT2,16,40
18561,13-Jul-22,RT2,23,40
18560,13-Jul-22,RT2,27,40
17560,13-Jul-22,RT2,21,45
19561,13-Jul-22,RT2,24,45
19563,13-Jul-22,RT2,22,45
16559,13-Jul-22,RT1,19,30
19562,13-Jul-22,RT3,19,29
19561,13-Jul-22,RT3,14,29
18562,13-Jul-22,RT3,18,29
17558,13-Jul-22,RT3,15,27
17562,13-Jul-22,RT3,11,27
19559,13-Jul-22,RT3,12,27
16559,13-Jul-22,RT3,23,32
16558,13-Jul-22,RT3,6,8
18560,13-Jul-22,RT3,15,24
17563,13-Jul-22,RT3,8,16
19558,13-Jul-22,RT3,8,21
16561,13-Jul-22,RT3,13,21
17560,13-Jul-22,RT3,13,25
18558,13-Jul-22,RT3,13,26
18561,13-Jul-22,RT3,13,25
16560,13-Jul-22,RT3,10,20
17561,13-Jul-22,RT3,10,19
18559,13-Jul-22,RT3,10,23
18563,13-Jul-22,RT3,12,23
19560,13-Jul-22,RT3,12,19
16562,13-Jul-22,RT3,11,18
16563,13-Jul-22,RT3,11,20
17559,13-Jul-22,RT3,11,16
17564,13-Jul-22,RT3,11,24
19559,13-Jul-22,RT4,2,3
16558,13-Jul-22,RT4,2,3
16560,13-Jul-22,RT4,4,7
19561,13-Jul-22,RT4,4,7
18561,13-Jul-22,RT4,5,9
16561,13-Jul-22,RT4,6,10
17560,13-Jul-22,RT4,6,13
17564,13-Jul-22,RT4,6,17
18560,13-Jul-22,RT4,10,15
19560,13-Jul-22,RT4,10,16
18559,13-Jul-22,RT4,8,19
17563,13-Jul-22,RT4,11,19
19562,13-Jul-22,RT4,9,14
17559,13-Jul-22,RT4,9,14
18558,13-Jul-22,RT4,9,20
18562,13-Jul-22,RT4,12,20
18563,13-Jul-22,RT4,9,18
16563,13-Jul-22,RT4,12,18
16559,13-Jul-22,RT4,12,18
16562,13-Jul-22,RT4,3,6
17558,13-Jul-22,RT4,3,6
17562,13-Jul-22,RT4,3,6
19563,13-Jul-22,RT4,3,6
19558,13-Jul-22,RT4,3,7
17561,13-Jul-22,RT4,3,4
16559,14-Jul-22,RT1,21,30
18560,14-Jul-22,RT1,18,30
19562,14-Jul-22,RT1,19,30
19563,14-Jul-22,RT1,15,30
17558,14-Jul-22,RT1,10,19
16558,14-Jul-22,RT1,13,19
17560,14-Jul-22,RT1,22,40
19558,14-Jul-22,RT1,18,40
19560,14-Jul-22,RT1,17,26
17561,14-Jul-22,RT1,17,26
16560,14-Jul-22,RT1,19,34
16561,14-Jul-22,RT1,10,18
16562,14-Jul-22,RT1,15,31
16563,14-Jul-22,RT1,25,41
17559,14-Jul-22,RT1,19,32
17562,14-Jul-22,RT1,10,20
17563,14-Jul-22,RT1,16,25
18558,14-Jul-22,RT1,8,15
18559,14-Jul-22,RT1,19,42
18561,14-Jul-22,RT1,18,33
18562,14-Jul-22,RT1,26,38
18563,14-Jul-22,RT1,13,27
19559,14-Jul-22,RT1,13,24
19561,14-Jul-22,RT1,19,36
17564,14-Jul-22,RT1,6,16
19562,14-Jul-22,RT2,16,23
18563,14-Jul-22,RT2,15,29
17561,14-Jul-22,RT2,24,36
17558,14-Jul-22,RT2,25,50
16562,14-Jul-22,RT2,20,43
16561,14-Jul-22,RT2,14,24
16558,14-Jul-22,RT2,14,22
19560,14-Jul-22,RT2,25,38
16563,14-Jul-22,RT2,26,38
16559,14-Jul-22,RT2,23,41
19559,14-Jul-22,RT2,23,41
19558,14-Jul-22,RT2,17,39
17559,14-Jul-22,RT2,23,39
16560,14-Jul-22,RT2,16,34
18562,14-Jul-22,RT2,24,34
18559,14-Jul-22,RT2,17,44
17563,14-Jul-22,RT2,31,44
17562,14-Jul-22,RT2,12,30
18558,14-Jul-22,RT2,16,30
17564,14-Jul-22,RT2,19,40
18561,14-Jul-22,RT2,26,40
18560,14-Jul-22,RT2,23,40
17560,14-Jul-22,RT2,26,45
19561,14-Jul-22,RT2,24,45
19563,14-Jul-22,RT2,25,45
19563,14-Jul-22,RT3,14,29
19562,14-Jul-22,RT3,19,29
19561,14-Jul-22,RT3,15,29
18562,14-Jul-22,RT3,20,29
17558,14-Jul-22,RT3,15,27
17562,14-Jul-22,RT3,12,27
19559,14-Jul-22,RT3,15,27
16559,14-Jul-22,RT3,20,32
16558,14-Jul-22,RT3,5,8
18561,14-Jul-22,RT3,15,25
16561,14-Jul-22,RT3,15,21
19558,14-Jul-22,RT3,8,21
18558,14-Jul-22,RT3,13,26
18560,14-Jul-22,RT3,13,24
17560,14-Jul-22,RT3,14,25
17561,14-Jul-22,RT3,14,19
16562,14-Jul-22,RT3,9,18
17559,14-Jul-22,RT3,9,16
17563,14-Jul-22,RT3,9,16
18559,14-Jul-22,RT3,9,23
16560,14-Jul-22,RT3,10,20
17564,14-Jul-22,RT3,10,24
16563,14-Jul-22,RT3,12,20
18563,14-Jul-22,RT3,12,23
19560,14-Jul-22,RT3,11,19
19559,14-Jul-22,RT4,2,3
16558,14-Jul-22,RT4,2,3
16560,14-Jul-22,RT4,4,7
19561,14-Jul-22,RT4,4,7
16561,14-Jul-22,RT4,6,10
17560,14-Jul-22,RT4,6,13
18561,14-Jul-22,RT4,6,9
17564,14-Jul-22,RT4,7,17
18560,14-Jul-22,RT4,9,15
19560,14-Jul-22,RT4,10,16
18559,14-Jul-22,RT4,7,19
17563,14-Jul-22,RT4,12,19
19562,14-Jul-22,RT4,10,14
17559,14-Jul-22,RT4,10,14
18558,14-Jul-22,RT4,10,20
18562,14-Jul-22,RT4,12,20
18563,14-Jul-22,RT4,10,18
16563,14-Jul-22,RT4,11,18
16559,14-Jul-22,RT4,12,18
16562,14-Jul-22,RT4,3,6
17558,14-Jul-22,RT4,3,6
17562,14-Jul-22,RT4,3,6
19563,14-Jul-22,RT4,3,6
19558,14-Jul-22,RT4,3,7
17561,14-Jul-22,RT4,3,4
16559,15-Jul-22,RT1,18,30
18560,15-Jul-22,RT1,21,30
19562,15-Jul-22,RT1,20,30
19563,15-Jul-22,RT1,17,30
17558,15-Jul-22,RT1,9,19
16558,15-Jul-22,RT1,11,19
17560,15-Jul-22,RT1,21,40
19558,15-Jul-22,RT1,15,40
19560,15-Jul-22,RT1,17,26
17561,15-Jul-22,RT1,15,26
